Neighborhood,Shift,count,Month,Year,Day
5,0,0,11,2015,11
5,2,0,11,2015,11
3,0,0,11,2015,11
3,1,0,11,2015,11
3,2,0,11,2015,11
2,0,0,11,2015,11
2,1,0,11,2015,11
2,2,0,11,2015,11
4,0,0,11,2015,12
5,0,0,11,2015,12
3,0,0,11,2015,12
3,1,0,11,2015,12
2,1,0,11,2015,12
1,0,0,11,2015,12
1,1,0,11,2015,12
4,0,0,11,2015,13
4,1,0,11,2015,13
4,2,0,11,2015,13
5,0,0,11,2015,13
5,1,0,11,2015,13
3,0,0,11,2015,13
3,1,0,11,2015,13
3,2,0,11,2015,13
2,0,0,11,2015,13
2,1,0,11,2015,13
2,2,0,11,2015,13
1,0,0,11,2015,13
1,1,0,11,2015,13
1,2,0,11,2015,13
4,0,0,11,2015,14
5,0,0,11,2015,14
5,1,0,11,2015,14
3,0,0,11,2015,14
3,1,0,11,2015,14
3,2,0,11,2015,14
2,0,0,11,2015,14
2,1,0,11,2015,14
1,2,0,11,2015,14
4,1,0,11,2015,15
4,2,0,11,2015,15
5,0,0,11,2015,15
5,1,0,11,2015,15
5,2,0,11,2015,15
3,0,0,11,2015,15
3,1,0,11,2015,15
3,2,0,11,2015,15
2,0,0,11,2015,15
2,1,0,11,2015,15
1,2,0,11,2015,15
4,0,0,11,2015,16
4,2,0,11,2015,16
5,0,0,11,2015,16
3,0,0,11,2015,16
3,1,0,11,2015,16
3,2,0,11,2015,16
2,0,0,11,2015,16
1,0,0,11,2015,16
4,1,0,11,2015,17
4,2,0,11,2015,17
5,1,0,11,2015,17
3,0,0,11,2015,17
3,1,0,11,2015,17
3,2,0,11,2015,17
2,1,0,11,2015,17
2,2,0,11,2015,17
1,0,0,11,2015,17
1,1,0,11,2015,17
4,0,0,11,2015,18
4,1,0,11,2015,18
5,0,0,11,2015,18
5,1,0,11,2015,18
5,2,0,11,2015,18
3,0,0,11,2015,18
3,1,0,11,2015,18
2,2,0,11,2015,18
1,0,0,11,2015,18
4,0,0,11,2015,19
4,1,0,11,2015,19
3,1,0,11,2015,19
3,2,0,11,2015,19
2,0,0,11,2015,19
2,1,0,11,2015,19
2,2,0,11,2015,19
1,0,0,11,2015,19
4,1,0,11,2015,20
4,2,0,11,2015,20
5,0,0,11,2015,20
3,0,0,11,2015,20
3,1,0,11,2015,20
3,2,0,11,2015,20
2,0,0,11,2015,20
2,1,0,11,2015,20
1,0,0,11,2015,20
4,0,0,11,2015,21
5,1,0,11,2015,21
3,0,0,11,2015,21
3,1,0,11,2015,21
3,2,0,11,2015,21
2,0,0,11,2015,21
2,2,0,11,2015,21
1,2,0,11,2015,21
4,0,0,11,2015,22
4,1,0,11,2015,22
4,2,0,11,2015,22
3,0,0,11,2015,22
3,1,0,11,2015,22
3,2,0,11,2015,22
2,0,0,11,2015,22
2,1,0,11,2015,22
4,0,0,11,2015,23
4,1,0,11,2015,23
4,2,0,11,2015,23
5,0,0,11,2015,23
5,1,0,11,2015,23
5,2,0,11,2015,23
3,0,0,11,2015,23
3,1,0,11,2015,23
3,2,0,11,2015,23
2,0,0,11,2015,23
2,1,0,11,2015,23
2,2,0,11,2015,23
1,1,0,11,2015,23
4,0,0,11,2015,24
4,1,0,11,2015,24
4,2,0,11,2015,24
5,0,0,11,2015,24
5,2,0,11,2015,24
3,0,0,11,2015,24
3,1,0,11,2015,24
3,2,0,11,2015,24
2,0,0,11,2015,24
1,2,0,11,2015,24
4,1,0,11,2015,25
4,2,0,11,2015,25
5,0,0,11,2015,25
3,0,0,11,2015,25
3,2,0,11,2015,25
2,0,0,11,2015,25
2,1,0,11,2015,25
1,2,0,11,2015,25
4,0,0,11,2015,26
4,1,0,11,2015,26
5,0,0,11,2015,26
3,1,0,11,2015,26
3,2,0,11,2015,26
2,0,0,11,2015,26
2,1,0,11,2015,26
1,0,0,11,2015,26
1,1,0,11,2015,26
1,2,0,11,2015,26
4,0,0,11,2015,27
5,0,0,11,2015,27
3,0,0,11,2015,27
3,1,0,11,2015,27
3,2,0,11,2015,27
2,0,0,11,2015,27
2,1,0,11,2015,27
2,2,0,11,2015,27
4,0,0,11,2015,28
4,2,0,11,2015,28
3,1,0,11,2015,28
3,2,0,11,2015,28
2,1,0,11,2015,28
2,2,0,11,2015,28
1,0,0,11,2015,28
1,2,0,11,2015,28
4,1,0,11,2015,29
4,2,0,11,2015,29
5,0,0,11,2015,29
5,1,0,11,2015,29
3,0,0,11,2015,29
3,1,0,11,2015,29
3,2,0,11,2015,29
2,0,0,11,2015,29
2,1,0,11,2015,29
1,0,0,11,2015,29
4,0,0,11,2015,30
4,2,0,11,2015,30
3,0,0,11,2015,30
3,1,0,11,2015,30
3,2,0,11,2015,30
2,0,0,11,2015,30
2,1,0,11,2015,30
2,2,0,11,2015,30
4,0,0,12,2015,1
4,2,0,12,2015,1
5,0,0,12,2015,1
3,0,0,12,2015,1
3,1,0,12,2015,1
3,2,0,12,2015,1
2,0,0,12,2015,1
2,1,0,12,2015,1
2,2,0,12,2015,1
1,0,0,12,2015,1
4,2,0,12,2015,2
5,0,0,12,2015,2
5,1,0,12,2015,2
3,0,0,12,2015,2
3,1,0,12,2015,2
2,0,0,12,2015,2
2,2,0,12,2015,2
1,0,0,12,2015,2
4,0,0,12,2015,3
4,2,0,12,2015,3
5,0,0,12,2015,3
5,2,0,12,2015,3
3,0,0,12,2015,3
3,2,0,12,2015,3
2,0,0,12,2015,3
2,1,0,12,2015,3
2,2,0,12,2015,3
1,2,0,12,2015,3
4,1,0,12,2015,4
4,2,0,12,2015,4
5,1,0,12,2015,4
5,2,0,12,2015,4
3,0,0,12,2015,4
3,1,0,12,2015,4
3,2,0,12,2015,4
2,1,0,12,2015,4
2,2,0,12,2015,4
1,2,0,12,2015,4
4,0,0,12,2015,5
4,2,0,12,2015,5
5,0,0,12,2015,5
3,0,0,12,2015,5
3,1,0,12,2015,5
2,0,0,12,2015,5
2,1,0,12,2015,5
1,0,0,12,2015,5
1,1,0,12,2015,5
1,2,0,12,2015,5
4,0,0,12,2015,6
4,1,0,12,2015,6
5,1,0,12,2015,6
5,2,0,12,2015,6
3,0,0,12,2015,6
3,1,0,12,2015,6
3,2,0,12,2015,6
2,0,0,12,2015,6
2,1,0,12,2015,6
2,2,0,12,2015,6
1,1,0,12,2015,6
4,0,0,12,2015,7
4,1,0,12,2015,7
4,2,0,12,2015,7
5,0,0,12,2015,7
5,1,0,12,2015,7
3,0,0,12,2015,7
3,1,0,12,2015,7
3,2,0,12,2015,7
2,0,0,12,2015,7
2,1,0,12,2015,7
2,2,0,12,2015,7
1,0,0,12,2015,7
4,0,0,12,2015,8
5,2,0,12,2015,8
3,2,0,12,2015,8
2,1,0,12,2015,8
1,2,0,12,2015,8
4,0,0,12,2015,9
4,2,0,12,2015,9
5,0,0,12,2015,9
3,0,0,12,2015,9
3,1,0,12,2015,9
3,2,0,12,2015,9
2,0,0,12,2015,9
2,1,0,12,2015,9
1,1,0,12,2015,9
4,2,0,12,2015,10
5,1,0,12,2015,10
3,0,0,12,2015,10
3,1,0,12,2015,10
3,2,0,12,2015,10
4,2,0,12,2015,11
5,0,0,12,2015,11
3,1,0,12,2015,11
2,0,0,12,2015,11
2,1,0,12,2015,11
1,0,0,12,2015,11
1,1,0,12,2015,11
4,0,0,12,2015,12
4,2,0,12,2015,12
5,0,0,12,2015,12
5,1,0,12,2015,12
5,2,0,12,2015,12
3,0,0,12,2015,12
3,1,0,12,2015,12
2,1,0,12,2015,12
1,1,0,12,2015,12
1,2,0,12,2015,12
4,1,0,12,2015,13
4,2,0,12,2015,13
5,0,0,12,2015,13
3,0,0,12,2015,13
3,1,0,12,2015,13
3,2,0,12,2015,13
2,0,0,12,2015,13
2,2,0,12,2015,13
1,0,0,12,2015,13
1,1,0,12,2015,13
4,0,0,12,2015,14
4,1,0,12,2015,14
4,2,0,12,2015,14
5,0,0,12,2015,14
5,1,0,12,2015,14
5,2,0,12,2015,14
3,0,0,12,2015,14
3,2,0,12,2015,14
2,0,0,12,2015,14
2,1,0,12,2015,14
1,0,0,12,2015,14
4,0,0,12,2015,15
4,1,0,12,2015,15
4,2,0,12,2015,15
5,0,0,12,2015,15
5,2,0,12,2015,15
3,0,0,12,2015,15
3,1,0,12,2015,15
3,2,0,12,2015,15
2,0,0,12,2015,15
4,0,0,12,2015,16
5,0,0,12,2015,16
5,1,0,12,2015,16
3,0,0,12,2015,16
3,1,0,12,2015,16
3,2,0,12,2015,16
2,0,0,12,2015,16
1,0,0,12,2015,16
4,0,0,12,2015,17
4,2,0,12,2015,17
3,0,0,12,2015,17
3,2,0,12,2015,17
2,0,0,12,2015,17
2,2,0,12,2015,17
1,0,0,12,2015,17
1,1,0,12,2015,17
1,2,0,12,2015,17
4,0,0,12,2015,18
4,1,0,12,2015,18
4,2,0,12,2015,18
5,0,0,12,2015,18
3,0,0,12,2015,18
3,1,0,12,2015,18
3,2,0,12,2015,18
2,0,0,12,2015,18
2,1,0,12,2015,18
2,2,0,12,2015,18
1,0,0,12,2015,18
1,1,0,12,2015,18
4,0,0,12,2015,19
4,1,0,12,2015,19
4,2,0,12,2015,19
5,2,0,12,2015,19
3,0,0,12,2015,19
3,1,0,12,2015,19
3,2,0,12,2015,19
2,0,0,12,2015,19
1,0,0,12,2015,19
4,0,0,12,2015,20
4,1,0,12,2015,20
5,2,0,12,2015,20
3,0,0,12,2015,20
3,1,0,12,2015,20
3,2,0,12,2015,20
2,0,0,12,2015,20
4,0,0,12,2015,21
4,1,0,12,2015,21
4,2,0,12,2015,21
5,1,0,12,2015,21
3,0,0,12,2015,21
3,2,0,12,2015,21
2,0,0,12,2015,21
1,0,0,12,2015,21
1,2,0,12,2015,21
4,0,0,12,2015,22
4,1,0,12,2015,22
5,0,0,12,2015,22
5,1,0,12,2015,22
3,0,0,12,2015,22
3,2,0,12,2015,22
2,0,0,12,2015,22
2,1,0,12,2015,22
1,2,0,12,2015,22
4,0,0,12,2015,23
4,1,0,12,2015,23
4,2,0,12,2015,23
5,2,0,12,2015,23
3,0,0,12,2015,23
3,1,0,12,2015,23
3,2,0,12,2015,23
2,2,0,12,2015,23
4,0,0,12,2015,24
4,2,0,12,2015,24
3,0,0,12,2015,24
3,1,0,12,2015,24
3,2,0,12,2015,24
1,0,0,12,2015,24
4,0,0,12,2015,25
4,1,0,12,2015,25
4,2,0,12,2015,25
3,0,0,12,2015,25
3,1,0,12,2015,25
3,2,0,12,2015,25
2,1,0,12,2015,25
2,2,0,12,2015,25
1,1,0,12,2015,25
1,2,0,12,2015,25
4,0,0,12,2015,26
4,2,0,12,2015,26
5,2,0,12,2015,26
3,1,0,12,2015,26
3,2,0,12,2015,26
2,2,0,12,2015,26
1,0,0,12,2015,26
1,1,0,12,2015,26
4,0,0,12,2015,27
4,1,0,12,2015,27
4,2,0,12,2015,27
3,0,0,12,2015,27
3,1,0,12,2015,27
3,2,0,12,2015,27
2,0,0,12,2015,27
2,1,0,12,2015,27
1,2,0,12,2015,27
4,0,0,12,2015,28
4,1,0,12,2015,28
4,2,0,12,2015,28
5,0,0,12,2015,28
5,2,0,12,2015,28
3,0,0,12,2015,28
3,1,0,12,2015,28
2,0,0,12,2015,28
2,1,0,12,2015,28
2,2,0,12,2015,28
1,0,0,12,2015,28
4,0,0,12,2015,29
4,1,0,12,2015,29
5,0,0,12,2015,29
5,2,0,12,2015,29
3,0,0,12,2015,29
3,1,0,12,2015,29
2,0,0,12,2015,29
2,1,0,12,2015,29
1,2,0,12,2015,29
4,0,0,12,2015,30
4,1,0,12,2015,30
4,2,0,12,2015,30
3,0,0,12,2015,30
3,1,0,12,2015,30
3,2,0,12,2015,30
2,0,0,12,2015,30
2,1,0,12,2015,30
1,0,0,12,2015,30
4,1,0,12,2015,31
5,1,0,12,2015,31
3,0,0,12,2015,31
3,1,0,12,2015,31
3,2,0,12,2015,31
2,0,0,12,2015,31
2,1,0,12,2015,31
2,2,0,12,2015,31
1,1,0,12,2015,31
4,0,0,1,2016,1
5,1,0,1,2016,1
3,0,0,1,2016,1
3,2,0,1,2016,1
2,0,0,1,2016,1
2,2,0,1,2016,1
4,0,0,1,2016,2
4,1,0,1,2016,2
3,0,0,1,2016,2
3,1,0,1,2016,2
2,2,0,1,2016,2
1,0,0,1,2016,2
4,1,0,1,2016,3
5,1,0,1,2016,3
3,0,0,1,2016,3
3,1,0,1,2016,3
3,2,0,1,2016,3
2,0,0,1,2016,3
2,1,0,1,2016,3
4,0,0,1,2016,4
4,1,0,1,2016,4
4,2,0,1,2016,4
5,1,0,1,2016,4
3,0,0,1,2016,4
3,1,0,1,2016,4
3,2,0,1,2016,4
2,0,0,1,2016,4
2,1,0,1,2016,4
2,2,0,1,2016,4
4,0,0,1,2016,5
4,1,0,1,2016,5
5,0,0,1,2016,5
3,0,0,1,2016,5
3,1,0,1,2016,5
3,2,0,1,2016,5
2,0,0,1,2016,5
2,1,0,1,2016,5
2,2,0,1,2016,5
1,2,0,1,2016,5
4,0,0,1,2016,6
4,2,0,1,2016,6
5,2,0,1,2016,6
3,0,0,1,2016,6
3,1,0,1,2016,6
3,2,0,1,2016,6
2,0,0,1,2016,6
2,2,0,1,2016,6
1,0,0,1,2016,6
1,1,0,1,2016,6
4,0,0,1,2016,7
4,1,0,1,2016,7
5,0,0,1,2016,7
3,0,0,1,2016,7
3,1,0,1,2016,7
2,1,0,1,2016,7
4,0,0,1,2016,8
4,1,0,1,2016,8
4,2,0,1,2016,8
5,0,0,1,2016,8
5,1,0,1,2016,8
3,2,0,1,2016,8
2,0,0,1,2016,8
2,1,0,1,2016,8
1,0,0,1,2016,8
1,1,0,1,2016,8
1,2,0,1,2016,8
4,0,0,1,2016,9
4,1,0,1,2016,9
4,2,0,1,2016,9
3,0,0,1,2016,9
3,1,0,1,2016,9
3,2,0,1,2016,9
2,0,0,1,2016,9
4,1,0,1,2016,10
4,2,0,1,2016,10
3,0,0,1,2016,10
3,2,0,1,2016,10
2,0,0,1,2016,10
2,1,0,1,2016,10
4,0,0,1,2016,11
5,1,0,1,2016,11
3,0,0,1,2016,11
3,1,0,1,2016,11
3,2,0,1,2016,11
2,0,0,1,2016,11
1,0,0,1,2016,11
4,1,0,1,2016,12
4,2,0,1,2016,12
5,0,0,1,2016,12
2,0,0,1,2016,12
2,1,0,1,2016,12
2,2,0,1,2016,12
4,0,0,1,2016,13
4,1,0,1,2016,13
4,2,0,1,2016,13
5,1,0,1,2016,13
3,1,0,1,2016,13
3,2,0,1,2016,13
2,0,0,1,2016,13
2,1,0,1,2016,13
2,2,0,1,2016,13
4,1,0,1,2016,14
5,0,0,1,2016,14
3,0,0,1,2016,14
3,1,0,1,2016,14
2,0,0,1,2016,14
2,1,0,1,2016,14
2,2,0,1,2016,14
4,0,0,1,2016,15
4,1,0,1,2016,15
5,0,0,1,2016,15
3,0,0,1,2016,15
3,1,0,1,2016,15
3,2,0,1,2016,15
2,0,0,1,2016,15
2,1,0,1,2016,15
2,2,0,1,2016,15
4,0,0,1,2016,16
4,1,0,1,2016,16
5,0,0,1,2016,16
5,1,0,1,2016,16
5,2,0,1,2016,16
3,0,0,1,2016,16
3,1,0,1,2016,16
3,2,0,1,2016,16
2,0,0,1,2016,16
2,1,0,1,2016,16
1,0,0,1,2016,16
1,1,0,1,2016,16
4,0,0,1,2016,17
4,1,0,1,2016,17
4,2,0,1,2016,17
5,1,0,1,2016,17
3,0,0,1,2016,17
3,1,0,1,2016,17
3,2,0,1,2016,17
2,0,0,1,2016,17
2,1,0,1,2016,17
2,2,0,1,2016,17
1,0,0,1,2016,17
1,1,0,1,2016,17
4,0,0,1,2016,18
5,0,0,1,2016,18
5,1,0,1,2016,18
3,0,0,1,2016,18
3,2,0,1,2016,18
2,0,0,1,2016,18
4,1,0,1,2016,19
5,0,0,1,2016,19
3,0,0,1,2016,19
3,1,0,1,2016,19
3,2,0,1,2016,19
2,0,0,1,2016,19
2,1,0,1,2016,19
1,2,0,1,2016,19
4,0,0,1,2016,20
4,1,0,1,2016,20
4,2,0,1,2016,20
5,1,0,1,2016,20
3,0,0,1,2016,20
3,1,0,1,2016,20
3,2,0,1,2016,20
2,0,0,1,2016,20
2,2,0,1,2016,20
1,1,0,1,2016,20
1,2,0,1,2016,20
4,2,0,1,2016,21
5,1,0,1,2016,21
3,0,0,1,2016,21
3,1,0,1,2016,21
2,0,0,1,2016,21
1,1,0,1,2016,21
4,0,0,1,2016,22
4,1,0,1,2016,22
5,0,0,1,2016,22
5,1,0,1,2016,22
3,0,0,1,2016,22
3,1,0,1,2016,22
2,1,0,1,2016,22
2,2,0,1,2016,22
1,0,0,1,2016,22
4,0,0,1,2016,23
4,1,0,1,2016,23
4,2,0,1,2016,23
5,1,0,1,2016,23
3,1,0,1,2016,23
3,2,0,1,2016,23
2,2,0,1,2016,23
4,1,0,1,2016,24
5,1,0,1,2016,24
3,0,0,1,2016,24
3,1,0,1,2016,24
3,2,0,1,2016,24
2,0,0,1,2016,24
2,1,0,1,2016,24
1,0,0,1,2016,24
4,2,0,1,2016,25
3,0,0,1,2016,25
3,1,0,1,2016,25
3,2,0,1,2016,25
2,0,0,1,2016,25
2,1,0,1,2016,25
1,0,0,1,2016,25
4,0,0,1,2016,26
4,1,0,1,2016,26
4,2,0,1,2016,26
3,0,0,1,2016,26
3,1,0,1,2016,26
3,2,0,1,2016,26
2,0,0,1,2016,26
2,1,0,1,2016,26
2,2,0,1,2016,26
1,0,0,1,2016,26
1,1,0,1,2016,26
4,0,0,1,2016,27
4,2,0,1,2016,27
5,0,0,1,2016,27
5,1,0,1,2016,27
3,0,0,1,2016,27
3,1,0,1,2016,27
3,2,0,1,2016,27
2,0,0,1,2016,27
2,1,0,1,2016,27
1,0,0,1,2016,27
5,0,0,1,2016,28
3,0,0,1,2016,28
3,1,0,1,2016,28
2,0,0,1,2016,28
2,1,0,1,2016,28
4,1,0,1,2016,29
4,2,0,1,2016,29
3,0,0,1,2016,29
3,1,0,1,2016,29
3,2,0,1,2016,29
2,0,0,1,2016,29
2,2,0,1,2016,29
1,0,0,1,2016,29
4,0,0,1,2016,30
4,1,0,1,2016,30
4,2,0,1,2016,30
5,2,0,1,2016,30
3,0,0,1,2016,30
3,2,0,1,2016,30
2,0,0,1,2016,30
2,1,0,1,2016,30
2,2,0,1,2016,30
4,0,0,1,2016,31
4,2,0,1,2016,31
5,1,0,1,2016,31
5,2,0,1,2016,31
3,0,0,1,2016,31
3,1,0,1,2016,31
3,2,0,1,2016,31
2,0,0,1,2016,31
2,1,0,1,2016,31
4,0,0,2,2016,1
4,2,0,2,2016,1
5,1,0,2,2016,1
3,0,0,2,2016,1
3,2,0,2,2016,1
2,1,0,2,2016,1
1,0,0,2,2016,1
4,1,0,2,2016,2
4,2,0,2,2016,2
5,1,0,2,2016,2
5,2,0,2,2016,2
3,0,0,2,2016,2
3,2,0,2,2016,2
2,0,0,2,2016,2
2,1,0,2,2016,2
1,0,0,2,2016,2
4,0,0,2,2016,3
4,1,0,2,2016,3
5,0,0,2,2016,3
5,2,0,2,2016,3
3,0,0,2,2016,3
3,1,0,2,2016,3
3,2,0,2,2016,3
2,1,0,2,2016,3
2,2,0,2,2016,3
4,0,0,2,2016,4
4,2,0,2,2016,4
5,0,0,2,2016,4
5,1,0,2,2016,4
5,2,0,2,2016,4
3,0,0,2,2016,4
3,1,0,2,2016,4
3,2,0,2,2016,4
2,1,0,2,2016,4
2,2,0,2,2016,4
1,1,0,2,2016,4
4,0,0,2,2016,5
4,1,0,2,2016,5
4,2,0,2,2016,5
5,0,0,2,2016,5
3,0,0,2,2016,5
3,1,0,2,2016,5
2,0,0,2,2016,5
2,1,0,2,2016,5
4,0,0,2,2016,6
4,1,0,2,2016,6
4,2,0,2,2016,6
5,0,0,2,2016,6
5,1,0,2,2016,6
3,0,0,2,2016,6
3,1,0,2,2016,6
3,2,0,2,2016,6
2,0,0,2,2016,6
2,1,0,2,2016,6
1,0,0,2,2016,6
4,0,0,2,2016,7
4,1,0,2,2016,7
4,2,0,2,2016,7
5,1,0,2,2016,7
3,0,0,2,2016,7
3,1,0,2,2016,7
2,0,0,2,2016,7
2,1,0,2,2016,7
2,2,0,2,2016,7
1,0,0,2,2016,7
4,0,0,2,2016,8
4,1,0,2,2016,8
4,2,0,2,2016,8
5,0,0,2,2016,8
3,0,0,2,2016,8
3,2,0,2,2016,8
2,2,0,2,2016,8
1,0,0,2,2016,8
1,2,0,2,2016,8
4,0,0,2,2016,9
4,1,0,2,2016,9
4,2,0,2,2016,9
5,0,0,2,2016,9
5,1,0,2,2016,9
3,0,0,2,2016,9
3,2,0,2,2016,9
2,0,0,2,2016,9
2,2,0,2,2016,9
1,1,0,2,2016,9
1,2,0,2,2016,9
4,0,0,2,2016,10
4,1,0,2,2016,10
4,2,0,2,2016,10
5,0,0,2,2016,10
3,0,0,2,2016,10
3,1,0,2,2016,10
3,2,0,2,2016,10
2,1,0,2,2016,10
2,2,0,2,2016,10
1,0,0,2,2016,10
4,0,0,2,2016,11
4,1,0,2,2016,11
4,2,0,2,2016,11
5,1,0,2,2016,11
5,2,0,2,2016,11
3,0,0,2,2016,11
3,1,0,2,2016,11
2,0,0,2,2016,11
2,2,0,2,2016,11
1,0,0,2,2016,11
1,2,0,2,2016,11
4,0,0,2,2016,12
4,1,0,2,2016,12
5,0,0,2,2016,12
5,1,0,2,2016,12
3,0,0,2,2016,12
3,1,0,2,2016,12
2,0,0,2,2016,12
2,2,0,2,2016,12
1,0,0,2,2016,12
1,1,0,2,2016,12
4,0,0,2,2016,13
4,1,0,2,2016,13
4,2,0,2,2016,13
5,0,0,2,2016,13
3,0,0,2,2016,13
3,1,0,2,2016,13
2,0,0,2,2016,13
2,1,0,2,2016,13
1,1,0,2,2016,13
1,2,0,2,2016,13
4,1,0,2,2016,14
4,2,0,2,2016,14
5,0,0,2,2016,14
3,0,0,2,2016,14
3,1,0,2,2016,14
2,0,0,2,2016,14
2,1,0,2,2016,14
2,2,0,2,2016,14
1,0,0,2,2016,14
1,2,0,2,2016,14
4,0,0,2,2016,15
5,2,0,2,2016,15
3,0,0,2,2016,15
3,1,0,2,2016,15
3,2,0,2,2016,15
2,0,0,2,2016,15
2,1,0,2,2016,15
2,2,0,2,2016,15
1,0,0,2,2016,15
1,2,0,2,2016,15
4,0,0,2,2016,16
4,1,0,2,2016,16
5,0,0,2,2016,16
5,2,0,2,2016,16
3,1,0,2,2016,16
3,2,0,2,2016,16
2,1,0,2,2016,16
2,2,0,2,2016,16
1,0,0,2,2016,16
1,1,0,2,2016,16
4,0,0,2,2016,17
4,1,0,2,2016,17
4,2,0,2,2016,17
5,1,0,2,2016,17
3,0,0,2,2016,17
3,1,0,2,2016,17
2,0,0,2,2016,17
2,1,0,2,2016,17
2,2,0,2,2016,17
4,0,0,2,2016,18
4,1,0,2,2016,18
5,0,0,2,2016,18
5,2,0,2,2016,18
3,0,0,2,2016,18
3,2,0,2,2016,18
2,1,0,2,2016,18
1,0,0,2,2016,18
4,0,0,2,2016,19
5,1,0,2,2016,19
3,0,0,2,2016,19
3,1,0,2,2016,19
2,0,0,2,2016,19
2,1,0,2,2016,19
1,0,0,2,2016,19
1,1,0,2,2016,19
1,2,0,2,2016,19
4,0,0,2,2016,20
4,1,0,2,2016,20
5,0,0,2,2016,20
5,2,0,2,2016,20
3,0,0,2,2016,20
3,1,0,2,2016,20
3,2,0,2,2016,20
2,0,0,2,2016,20
2,1,0,2,2016,20
1,0,0,2,2016,20
1,1,0,2,2016,20
4,2,0,2,2016,21
5,0,0,2,2016,21
5,2,0,2,2016,21
3,0,0,2,2016,21
3,1,0,2,2016,21
3,2,0,2,2016,21
2,0,0,2,2016,21
2,1,0,2,2016,21
2,2,0,2,2016,21
1,1,0,2,2016,21
1,2,0,2,2016,21
4,0,0,2,2016,22
4,1,0,2,2016,22
4,2,0,2,2016,22
5,0,0,2,2016,22
5,2,0,2,2016,22
3,0,0,2,2016,22
3,2,0,2,2016,22
2,2,0,2,2016,22
1,0,0,2,2016,22
4,0,0,2,2016,23
4,1,0,2,2016,23
5,0,0,2,2016,23
5,2,0,2,2016,23
3,0,0,2,2016,23
3,1,0,2,2016,23
3,2,0,2,2016,23
2,0,0,2,2016,23
2,1,0,2,2016,23
2,2,0,2,2016,23
1,0,0,2,2016,23
1,1,0,2,2016,23
4,0,0,2,2016,24
4,1,0,2,2016,24
5,2,0,2,2016,24
3,0,0,2,2016,24
3,1,0,2,2016,24
3,2,0,2,2016,24
2,0,0,2,2016,24
2,1,0,2,2016,24
2,2,0,2,2016,24
1,1,0,2,2016,24
1,2,0,2,2016,24
4,0,0,2,2016,25
4,1,0,2,2016,25
4,2,0,2,2016,25
5,2,0,2,2016,25
3,0,0,2,2016,25
3,1,0,2,2016,25
3,2,0,2,2016,25
2,0,0,2,2016,25
2,1,0,2,2016,25
1,1,0,2,2016,25
4,0,0,2,2016,26
4,1,0,2,2016,26
3,0,0,2,2016,26
3,2,0,2,2016,26
2,2,0,2,2016,26
4,1,0,2,2016,27
4,2,0,2,2016,27
5,1,0,2,2016,27
3,0,0,2,2016,27
3,1,0,2,2016,27
3,2,0,2,2016,27
2,0,0,2,2016,27
2,1,0,2,2016,27
2,2,0,2,2016,27
1,0,0,2,2016,27
1,1,0,2,2016,27
4,1,0,2,2016,28
5,2,0,2,2016,28
3,0,0,2,2016,28
3,1,0,2,2016,28
3,2,0,2,2016,28
2,1,0,2,2016,28
1,0,0,2,2016,28
4,0,0,2,2016,29
4,1,0,2,2016,29
4,2,0,2,2016,29
3,1,0,2,2016,29
3,2,0,2,2016,29
2,0,0,2,2016,29
2,2,0,2,2016,29
1,0,0,2,2016,29
4,0,0,3,2016,1
4,1,0,3,2016,1
4,2,0,3,2016,1
5,0,0,3,2016,1
5,1,0,3,2016,1
3,0,0,3,2016,1
3,2,0,3,2016,1
2,0,0,3,2016,1
2,1,0,3,2016,1
1,0,0,3,2016,1
4,0,0,3,2016,2
4,1,0,3,2016,2
4,2,0,3,2016,2
5,0,0,3,2016,2
5,1,0,3,2016,2
3,0,0,3,2016,2
3,1,0,3,2016,2
2,1,0,3,2016,2
4,0,0,3,2016,3
4,1,0,3,2016,3
3,1,0,3,2016,3
3,2,0,3,2016,3
2,0,0,3,2016,3
2,1,0,3,2016,3
2,2,0,3,2016,3
1,0,0,3,2016,3
1,2,0,3,2016,3
4,0,0,3,2016,4
4,1,0,3,2016,4
4,2,0,3,2016,4
3,0,0,3,2016,4
3,1,0,3,2016,4
3,2,0,3,2016,4
2,0,0,3,2016,4
1,0,0,3,2016,4
1,2,0,3,2016,4
4,0,0,3,2016,5
5,1,0,3,2016,5
3,0,0,3,2016,5
3,1,0,3,2016,5
3,2,0,3,2016,5
2,1,0,3,2016,5
2,2,0,3,2016,5
1,1,0,3,2016,5
1,2,0,3,2016,5
4,0,0,3,2016,6
4,1,0,3,2016,6
5,0,0,3,2016,6
5,1,0,3,2016,6
5,2,0,3,2016,6
3,0,0,3,2016,6
1,0,0,3,2016,6
1,1,0,3,2016,6
4,0,0,3,2016,7
4,1,0,3,2016,7
4,2,0,3,2016,7
3,0,0,3,2016,7
3,1,0,3,2016,7
2,1,0,3,2016,7
2,2,0,3,2016,7
1,2,0,3,2016,7
4,1,0,3,2016,8
5,2,0,3,2016,8
3,0,0,3,2016,8
3,1,0,3,2016,8
3,2,0,3,2016,8
4,0,0,3,2016,9
5,0,0,3,2016,9
5,1,0,3,2016,9
5,2,0,3,2016,9
3,0,0,3,2016,9
3,2,0,3,2016,9
2,0,0,3,2016,9
1,0,0,3,2016,9
1,1,0,3,2016,9
4,0,0,3,2016,10
4,1,0,3,2016,10
5,0,0,3,2016,10
3,0,0,3,2016,10
3,1,0,3,2016,10
